[autodl] run_id=20260912-144439-taisp-t009-coco1000
[autodl] started_at=2026-09-12T14:44:47+08:00
/home/wenchang/anaconda3/envs/python3.12-tk2-2.3/lib/python3.12/site-packages/torch/cuda/__init__.py:654: UserWarning: Can't initialize NVML
  warnings.warn("Can't initialize NVML")
/home/liujianhua/wjq/TAISP/.venv/lib/python3.12/site-packages/transformers/tokenization_utils_base.py:1601: FutureWarning: `clean_up_tokenization_spaces` was not set. It will be set to `True` by default. This behavior will be depracted in transformers v4.45, and will be then set to `False` by default. For more details check this issue: https://github.com/huggingface/transformers/issues/31884
  warnings.warn(
loading annotations into memory...
completed 521/1000 image_id=308391 elapsed=3070.9s
completed 522/1000 image_id=308466 elapsed=3076.7s
completed 523/1000 image_id=308753 elapsed=3082.2s
completed 524/1000 image_id=308799 elapsed=3088.1s
completed 525/1000 image_id=309484 elapsed=3093.6s
completed 526/1000 image_id=309938 elapsed=3099.5s
completed 527/1000 image_id=310072 elapsed=3107.1s
completed 528/1000 image_id=311295 elapsed=3113.2s
completed 529/1000 image_id=311392 elapsed=3119.2s
completed 530/1000 image_id=311883 elapsed=3125.0s
completed 531/1000 image_id=312237 elapsed=3131.0s
completed 532/1000 image_id=312340 elapsed=3137.0s
completed 533/1000 image_id=312421 elapsed=3143.1s
completed 534/1000 image_id=313034 elapsed=3148.9s
completed 535/1000 image_id=313182 elapsed=3155.0s
completed 536/1000 image_id=313454 elapsed=3161.3s
completed 537/1000 image_id=314251 elapsed=3167.1s
completed 538/1000 image_id=317433 elapsed=3173.2s
completed 539/1000 image_id=319100 elapsed=3179.2s
completed 540/1000 image_id=319184 elapsed=3185.5s
completed 541/1000 image_id=319607 elapsed=3190.8s
completed 542/1000 image_id=319617 elapsed=3196.6s
completed 543/1000 image_id=320425 elapsed=3202.4s
completed 544/1000 image_id=320632 elapsed=3208.2s
completed 545/1000 image_id=321118 elapsed=3214.3s
completed 546/1000 image_id=322724 elapsed=3220.3s
completed 547/1000 image_id=322944 elapsed=3226.2s
completed 548/1000 image_id=323355 elapsed=3232.1s
completed 549/1000 image_id=323571 elapsed=3237.9s
completed 550/1000 image_id=323895 elapsed=3243.7s
completed 551/1000 image_id=325483 elapsed=3249.6s
completed 552/1000 image_id=326248 elapsed=3255.7s
completed 553/1000 image_id=326462 elapsed=3260.9s
completed 554/1000 image_id=326542 elapsed=3266.7s
completed 555/1000 image_id=326627 elapsed=3272.5s
completed 556/1000 image_id=327592 elapsed=3278.7s
completed 557/1000 image_id=327769 elapsed=3284.7s
completed 558/1000 image_id=328030 elapsed=3290.8s
completed 559/1000 image_id=329456 elapsed=3296.8s
completed 560/1000 image_id=329614 elapsed=3302.5s
completed 561/1000 image_id=330818 elapsed=3308.5s
completed 562/1000 image_id=331280 elapsed=3314.5s
completed 563/1000 image_id=331799 elapsed=3320.4s
completed 564/1000 image_id=331817 elapsed=3326.5s
completed 565/1000 image_id=332318 elapsed=3332.5s
completed 566/1000 image_id=332570 elapsed=3338.2s
completed 567/1000 image_id=332901 elapsed=3344.5s
completed 568/1000 image_id=333772 elapsed=3350.4s
completed 569/1000 image_id=335081 elapsed=3356.4s
completed 570/1000 image_id=336309 elapsed=3362.4s
completed 571/1000 image_id=336356 elapsed=3368.6s
completed 572/1000 image_id=336628 elapsed=3374.7s
completed 573/1000 image_id=337987 elapsed=3380.5s
completed 574/1000 image_id=338325 elapsed=3386.5s
completed 575/1000 image_id=338428 elapsed=3392.7s
completed 576/1000 image_id=338624 elapsed=3398.9s
completed 577/1000 image_id=338905 elapsed=3404.9s
completed 578/1000 image_id=340272 elapsed=3411.0s
completed 579/1000 image_id=340451 elapsed=3417.1s
completed 580/1000 image_id=340930 elapsed=3423.0s
completed 581/1000 image_id=341921 elapsed=3428.8s
completed 582/1000 image_id=342128 elapsed=3434.5s
completed 583/1000 image_id=342186 elapsed=3440.4s
completed 584/1000 image_id=342397 elapsed=3446.4s
completed 585/1000 image_id=343561 elapsed=3452.5s
completed 586/1000 image_id=343937 elapsed=3458.5s
completed 587/1000 image_id=344059 elapsed=3464.6s
completed 588/1000 image_id=344888 elapsed=3470.7s
completed 589/1000 image_id=347163 elapsed=3476.7s
completed 590/1000 image_id=347174 elapsed=3482.8s
completed 591/1000 image_id=347693 elapsed=3488.8s
completed 592/1000 image_id=348012 elapsed=3494.9s
completed 593/1000 image_id=348216 elapsed=3500.7s
completed 594/1000 image_id=348708 elapsed=3507.0s
completed 595/1000 image_id=349302 elapsed=3513.0s
completed 596/1000 image_id=350388 elapsed=3518.9s
completed 597/1000 image_id=351331 elapsed=3524.7s
completed 598/1000 image_id=351530 elapsed=3531.0s
completed 599/1000 image_id=352582 elapsed=3537.1s
completed 600/1000 image_id=354829 elapsed=3542.9s
completed 601/1000 image_id=355240 elapsed=3549.1s
completed 602/1000 image_id=355677 elapsed=3554.9s
completed 603/1000 image_id=355905 elapsed=3560.7s
completed 604/1000 image_id=356094 elapsed=3567.0s
completed 605/1000 image_id=356347 elapsed=3572.8s
completed 606/1000 image_id=356387 elapsed=3579.0s
completed 607/1000 image_id=356424 elapsed=3584.9s
completed 608/1000 image_id=356498 elapsed=3590.8s
completed 609/1000 image_id=356612 elapsed=3596.9s
completed 610/1000 image_id=356968 elapsed=3602.7s
completed 611/1000 image_id=357742 elapsed=3608.8s
completed 612/1000 image_id=357941 elapsed=3614.6s
completed 613/1000 image_id=359540 elapsed=3620.6s
completed 614/1000 image_id=359833 elapsed=3626.5s
completed 615/1000 image_id=360943 elapsed=3631.9s
completed 616/1000 image_id=361506 elapsed=3637.5s
completed 617/1000 image_id=362434 elapsed=3643.3s
completed 618/1000 image_id=362520 elapsed=3649.4s
completed 619/1000 image_id=363188 elapsed=3655.5s
completed 620/1000 image_id=363461 elapsed=3661.3s
completed 621/1000 image_id=363840 elapsed=3667.1s
completed 622/1000 image_id=364297 elapsed=3673.2s
completed 623/1000 image_id=365207 elapsed=3678.7s
completed 624/1000 image_id=365385 elapsed=3684.7s
completed 625/1000 image_id=365387 elapsed=3690.7s
completed 626/1000 image_id=365521 elapsed=3696.8s
completed 627/1000 image_id=366225 elapsed=3702.4s
completed 628/1000 image_id=368940 elapsed=3708.2s
completed 629/1000 image_id=368961 elapsed=3714.0s
completed 630/1000 image_id=369503 elapsed=3719.8s
completed 631/1000 image_id=369675 elapsed=3725.9s
completed 632/1000 image_id=369771 elapsed=3731.7s
completed 633/1000 image_id=370999 elapsed=3737.5s
completed 634/1000 image_id=371042 elapsed=3743.6s
completed 635/1000 image_id=371677 elapsed=3749.4s
completed 636/1000 image_id=371699 elapsed=3755.3s
completed 637/1000 image_id=372317 elapsed=3761.3s
completed 638/1000 image_id=372349 elapsed=3767.4s
completed 639/1000 image_id=372819 elapsed=3773.4s
completed 640/1000 image_id=374727 elapsed=3777.6s
completed 641/1000 image_id=374982 elapsed=3783.4s
completed 642/1000 image_id=375015 elapsed=3789.5s
completed 643/1000 image_id=375469 elapsed=3794.5s
completed 644/1000 image_id=375763 elapsed=3800.3s
completed 645/1000 image_id=376284 elapsed=3806.4s
completed 646/1000 image_id=376310 elapsed=3812.3s
completed 647/1000 image_id=376625 elapsed=3818.3s
completed 648/1000 image_id=377113 elapsed=3824.4s
completed 649/1000 image_id=377588 elapsed=3830.4s
completed 650/1000 image_id=377635 elapsed=3836.5s
completed 651/1000 image_id=377670 elapsed=3842.3s
completed 652/1000 image_id=378099 elapsed=3848.2s
completed 653/1000 image_id=378453 elapsed=3854.2s
completed 654/1000 image_id=378454 elapsed=3860.2s
completed 655/1000 image_id=378605 elapsed=3866.2s
completed 656/1000 image_id=379441 elapsed=3872.1s
completed 657/1000 image_id=380203 elapsed=3878.1s
completed 658/1000 image_id=382111 elapsed=3884.2s
completed 659/1000 image_id=382696 elapsed=3891.6s
completed 660/1000 image_id=383289 elapsed=3897.6s
completed 661/1000 image_id=383339 elapsed=3903.6s
completed 662/1000 image_id=383842 elapsed=3909.6s
completed 663/1000 image_id=384666 elapsed=3915.7s
completed 664/1000 image_id=384670 elapsed=3921.5s
completed 665/1000 image_id=389316 elapsed=3927.6s
completed 666/1000 image_id=389381 elapsed=3933.2s
completed 667/1000 image_id=389532 elapsed=3939.3s
completed 668/1000 image_id=389684 elapsed=3945.1s
completed 669/1000 image_id=390902 elapsed=3951.1s
completed 670/1000 image_id=391144 elapsed=3957.2s
completed 671/1000 image_id=392481 elapsed=3963.2s
completed 672/1000 image_id=393056 elapsed=3969.0s
completed 673/1000 image_id=393093 elapsed=3975.0s
completed 674/1000 image_id=393282 elapsed=3980.3s
completed 675/1000 image_id=394275 elapsed=3986.6s
completed 676/1000 image_id=395388 elapsed=3992.4s
completed 677/1000 image_id=396863 elapsed=3998.5s
completed 678/1000 image_id=396903 elapsed=4004.5s
completed 679/1000 image_id=397639 elapsed=4010.3s
completed 680/1000 image_id=398237 elapsed=4016.4s
completed 681/1000 image_id=398377 elapsed=4022.5s
completed 682/1000 image_id=399560 elapsed=4028.6s
completed 683/1000 image_id=402473 elapsed=4034.7s
completed 684/1000 image_id=404191 elapsed=4040.8s
completed 685/1000 image_id=404568 elapsed=4046.9s
completed 686/1000 image_id=404923 elapsed=4052.7s
completed 687/1000 image_id=405195 elapsed=4058.6s
completed 688/1000 image_id=405249 elapsed=4064.4s
completed 689/1000 image_id=406129 elapsed=4070.5s
completed 690/1000 image_id=407002 elapsed=4076.3s
completed 691/1000 image_id=407083 elapsed=4082.0s
completed 692/1000 image_id=407298 elapsed=4087.6s
completed 693/1000 image_id=407403 elapsed=4093.5s
completed 694/1000 image_id=407960 elapsed=4099.6s
completed 695/1000 image_id=409542 elapsed=4105.6s
completed 696/1000 image_id=409867 elapsed=4111.7s
completed 697/1000 image_id=410428 elapsed=4117.7s
completed 698/1000 image_id=410487 elapsed=4123.8s
completed 699/1000 image_id=410712 elapsed=4129.8s
completed 700/1000 image_id=411754 elapsed=4135.7s
completed 701/1000 image_id=411774 elapsed=4141.5s
completed 702/1000 image_id=413395 elapsed=4147.5s
completed 703/1000 image_id=414676 elapsed=4153.5s
completed 704/1000 image_id=415194 elapsed=4159.4s
completed 705/1000 image_id=416451 elapsed=4165.2s
completed 706/1000 image_id=416745 elapsed=4170.5s
completed 707/1000 image_id=416837 elapsed=4176.5s
completed 708/1000 image_id=418696 elapsed=4182.5s
completed 709/1000 image_id=419096 elapsed=4187.8s
completed 710/1000 image_id=419098 elapsed=4193.1s
completed 711/1000 image_id=419408 elapsed=4199.2s
completed 712/1000 image_id=419601 elapsed=4205.2s
completed 713/1000 image_id=420069 elapsed=4211.1s
completed 714/1000 image_id=420281 elapsed=4216.9s
completed 715/1000 image_id=420840 elapsed=4222.9s
completed 716/1000 image_id=421834 elapsed=4228.8s
completed 717/1000 image_id=422836 elapsed=4234.6s
completed 718/1000 image_id=423519 elapsed=4240.5s
completed 719/1000 image_id=423798 elapsed=4246.4s
completed 720/1000 image_id=423944 elapsed=4252.4s
completed 721/1000 image_id=424135 elapsed=4258.0s
completed 722/1000 image_id=424349 elapsed=4264.0s
completed 723/1000 image_id=424521 elapsed=4270.2s
completed 724/1000 image_id=424642 elapsed=4276.0s
completed 725/1000 image_id=425221 elapsed=4281.9s
completed 726/1000 image_id=425390 elapsed=4287.7s
completed 727/1000 image_id=427655 elapsed=4293.8s
completed 728/1000 image_id=427997 elapsed=4299.8s
completed 729/1000 image_id=428111 elapsed=4305.9s
completed 730/1000 image_id=428454 elapsed=4311.9s
completed 731/1000 image_id=429281 elapsed=4317.8s
completed 732/1000 image_id=430056 elapsed=4323.6s
completed 733/1000 image_id=430073 elapsed=4329.4s
completed 734/1000 image_id=430871 elapsed=4335.5s
completed 735/1000 image_id=431568 elapsed=4341.5s
completed 736/1000 image_id=431848 elapsed=4347.9s
completed 737/1000 image_id=431896 elapsed=4353.9s
completed 738/1000 image_id=432553 elapsed=4360.0s
completed 739/1000 image_id=433103 elapsed=4366.1s
completed 740/1000 image_id=433134 elapsed=4371.9s
completed 741/1000 image_id=433774 elapsed=4378.0s
completed 742/1000 image_id=433980 elapsed=4383.8s
completed 743/1000 image_id=434459 elapsed=4389.7s
completed 744/1000 image_id=434479 elapsed=4395.9s
completed 745/1000 image_id=435003 elapsed=4402.0s
completed 746/1000 image_id=436315 elapsed=4407.8s
completed 747/1000 image_id=436551 elapsed=4413.8s
completed 748/1000 image_id=436617 elapsed=4419.9s
completed 749/1000 image_id=436883 elapsed=4426.0s
completed 750/1000 image_id=437392 elapsed=4431.8s
completed 751/1000 image_id=438017 elapsed=4437.8s
completed 752/1000 image_id=438774 elapsed=4444.1s
completed 753/1000 image_id=440508 elapsed=4450.5s
completed 754/1000 image_id=441442 elapsed=4456.8s
completed 755/1000 image_id=445439 elapsed=4463.1s
completed 756/1000 image_id=445658 elapsed=4469.5s
completed 757/1000 image_id=445999 elapsed=4475.9s
completed 758/1000 image_id=446005 elapsed=4482.3s
completed 759/1000 image_id=446651 elapsed=4488.6s
completed 760/1000 image_id=446703 elapsed=4494.7s
completed 761/1000 image_id=447169 elapsed=4500.9s
completed 762/1000 image_id=447187 elapsed=4507.0s
completed 763/1000 image_id=447789 elapsed=4513.3s
completed 764/1000 image_id=448076 elapsed=4519.5s
completed 765/1000 image_id=448256 elapsed=4525.9s
completed 766/1000 image_id=448365 elapsed=4532.2s
completed 767/1000 image_id=449603 elapsed=4538.6s
completed 768/1000 image_id=449661 elapsed=4543.9s
completed 769/1000 image_id=450100 elapsed=4550.1s
completed 770/1000 image_id=450488 elapsed=4556.4s
completed 771/1000 image_id=451084 elapsed=4562.6s
completed 772/1000 image_id=451571 elapsed=4568.5s
completed 773/1000 image_id=451879 elapsed=4574.0s
completed 774/1000 image_id=452084 elapsed=4579.4s
completed 775/1000 image_id=452122 elapsed=4585.4s
completed 776/1000 image_id=452321 elapsed=4591.2s
completed 777/1000 image_id=453841 elapsed=4597.2s
completed 778/1000 image_id=453981 elapsed=4603.2s
completed 779/1000 image_id=454404 elapsed=4608.9s
completed 780/1000 image_id=454750 elapsed=4614.9s
completed 781/1000 image_id=455597 elapsed=4620.9s
completed 782/1000 image_id=455981 elapsed=4626.6s
completed 783/1000 image_id=457078 elapsed=4632.5s
completed 784/1000 image_id=458223 elapsed=4638.4s
completed 785/1000 image_id=458768 elapsed=4644.5s
completed 786/1000 image_id=459272 elapsed=4650.4s
completed 787/1000 image_id=459757 elapsed=4656.2s
completed 788/1000 image_id=460333 elapsed=4662.0s
completed 789/1000 image_id=460347 elapsed=4668.0s
completed 790/1000 image_id=460494 elapsed=4674.1s
completed 791/1000 image_id=462371 elapsed=4679.8s
completed 792/1000 image_id=463199 elapsed=4685.7s
completed 793/1000 image_id=463283 elapsed=4690.9s
completed 794/1000 image_id=463542 elapsed=4696.9s
completed 795/1000 image_id=463647 elapsed=4703.0s
completed 796/1000 image_id=463918 elapsed=4709.3s
completed 797/1000 image_id=464872 elapsed=4715.6s
completed 798/1000 image_id=465675 elapsed=4721.8s
completed 799/1000 image_id=466125 elapsed=4727.9s
completed 800/1000 image_id=467848 elapsed=4733.7s
completed 801/1000 image_id=468233 elapsed=4739.8s
completed 802/1000 image_id=469246 elapsed=4745.6s
completed 803/1000 image_id=470924 elapsed=4751.7s
completed 804/1000 image_id=471087 elapsed=4757.3s
completed 805/1000 image_id=472046 elapsed=4763.4s
completed 806/1000 image_id=473219 elapsed=4769.5s
completed 807/1000 image_id=473406 elapsed=4775.4s
completed 808/1000 image_id=473974 elapsed=4781.4s
completed 809/1000 image_id=474028 elapsed=4787.5s
completed 810/1000 image_id=474167 elapsed=4793.6s
completed 811/1000 image_id=474293 elapsed=4799.4s
completed 812/1000 image_id=475223 elapsed=4805.4s
completed 813/1000 image_id=476215 elapsed=4811.5s
completed 814/1000 image_id=476415 elapsed=4817.6s
completed 815/1000 image_id=476704 elapsed=4823.7s
completed 816/1000 image_id=476810 elapsed=4829.5s
completed 817/1000 image_id=477227 elapsed=4835.6s
completed 818/1000 image_id=478136 elapsed=4841.2s
completed 819/1000 image_id=478286 elapsed=4846.8s
completed 820/1000 image_id=478393 elapsed=4852.6s
completed 821/1000 image_id=478474 elapsed=4858.5s
completed 822/1000 image_id=479126 elapsed=4864.5s
completed 823/1000 image_id=479448 elapsed=4870.4s
completed 824/1000 image_id=479953 elapsed=4876.6s
completed 825/1000 image_id=480021 elapsed=4884.4s
completed 826/1000 image_id=480275 elapsed=4890.3s
completed 827/1000 image_id=480842 elapsed=4895.7s
completed 828/1000 image_id=480936 elapsed=4901.6s
completed 829/1000 image_id=481390 elapsed=4907.4s
completed 830/1000 image_id=481404 elapsed=4913.4s
completed 831/1000 image_id=481573 elapsed=4918.8s
completed 832/1000 image_id=482319 elapsed=4924.6s
completed 833/1000 image_id=482477 elapsed=4930.3s
completed 834/1000 image_id=482735 elapsed=4936.3s
completed 835/1000 image_id=482970 elapsed=4942.5s
completed 836/1000 image_id=484760 elapsed=4948.5s
completed 837/1000 image_id=484978 elapsed=4954.6s
completed 838/1000 image_id=485027 elapsed=4960.5s
completed 839/1000 image_id=485130 elapsed=4966.4s
completed 840/1000 image_id=485424 elapsed=4972.2s
completed 841/1000 image_id=485480 elapsed=4977.9s
completed 842/1000 image_id=486573 elapsed=4983.7s
completed 843/1000 image_id=489611 elapsed=4989.1s
completed 844/1000 image_id=490125 elapsed=4995.1s
completed 845/1000 image_id=490413 elapsed=5000.3s
completed 846/1000 image_id=491071 elapsed=5004.8s
completed 847/1000 image_id=491130 elapsed=5010.8s
completed 848/1000 image_id=491213 elapsed=5016.6s
completed 849/1000 image_id=491470 elapsed=5022.2s
completed 850/1000 image_id=491613 elapsed=5028.0s
completed 851/1000 image_id=491683 elapsed=5033.8s
completed 852/1000 image_id=491725 elapsed=5039.6s
completed 853/1000 image_id=492282 elapsed=5045.5s
completed 854/1000 image_id=492362 elapsed=5051.5s
completed 855/1000 image_id=492968 elapsed=5057.6s
completed 856/1000 image_id=493613 elapsed=5063.6s
completed 857/1000 image_id=493864 elapsed=5069.4s
completed 858/1000 image_id=494869 elapsed=5075.5s
completed 859/1000 image_id=495054 elapsed=5081.5s
completed 860/1000 image_id=495732 elapsed=5087.5s
completed 861/1000 image_id=496722 elapsed=5093.7s
completed 862/1000 image_id=496854 elapsed=5099.6s
completed 863/1000 image_id=497344 elapsed=5105.6s
completed 864/1000 image_id=497628 elapsed=5111.4s
completed 865/1000 image_id=498032 elapsed=5117.3s
completed 866/1000 image_id=498709 elapsed=5123.4s
completed 867/1000 image_id=498807 elapsed=5129.4s
completed 868/1000 image_id=499768 elapsed=5135.5s
completed 869/1000 image_id=500464 elapsed=5141.5s
completed 870/1000 image_id=501243 elapsed=5147.6s
completed 871/1000 image_id=501368 elapsed=5153.4s
completed 872/1000 image_id=502229 elapsed=5158.7s
completed 873/1000 image_id=505573 elapsed=5164.9s
completed 874/1000 image_id=506004 elapsed=5170.9s
completed 875/1000 image_id=506454 elapsed=5176.7s
completed 876/1000 image_id=508917 elapsed=5183.0s
completed 877/1000 image_id=509014 elapsed=5188.7s
completed 878/1000 image_id=509131 elapsed=5194.8s
completed 879/1000 image_id=509824 elapsed=5200.1s
completed 880/1000 image_id=511453 elapsed=5205.3s
completed 881/1000 image_id=512330 elapsed=5211.4s
completed 882/1000 image_id=512776 elapsed=5217.3s
completed 883/1000 image_id=513580 elapsed=5223.2s
completed 884/1000 image_id=514376 elapsed=5229.0s
completed 885/1000 image_id=514540 elapsed=5233.2s
completed 886/1000 image_id=515350 elapsed=5239.2s
completed 887/1000 image_id=517056 elapsed=5245.3s
completed 888/1000 image_id=519338 elapsed=5251.3s
completed 889/1000 image_id=519569 elapsed=5257.4s
completed 890/1000 image_id=519688 elapsed=5263.0s
completed 891/1000 image_id=519764 elapsed=5268.8s
